brand,cnt,date,day_of_week,month,tiaoxiu,workday,year
8,34,706,6,2,0,1,2015
9,228,706,6,2,0,1,2015
10,82,706,6,2,0,1,2015
9,14,707,7,2,0,1,2015
1,529,708,1,2,0,1,2015
2,450,708,1,2,0,1,2015
3,776,708,1,2,0,1,2015
4,906,708,1,2,0,1,2015
5,314,708,1,2,0,1,2015
6,348,708,1,2,0,1,2015
7,273,708,1,2,0,1,2015
8,403,708,1,2,0,1,2015
9,1419,708,1,2,0,1,2015
10,1179,708,1,2,0,1,2015
1,628,709,2,2,0,1,2015
2,457,709,2,2,0,1,2015
3,450,709,2,2,0,1,2015
4,1363,709,2,2,0,1,2015
5,464,709,2,2,0,1,2015
6,435,709,2,2,0,1,2015
7,410,709,2,2,0,1,2015
8,370,709,2,2,0,1,2015
9,1172,709,2,2,0,1,2015
10,846,709,2,2,0,1,2015
1,525,710,3,2,0,1,2015
2,492,710,3,2,0,1,2015
3,291,710,3,2,0,1,2015
4,884,710,3,2,0,1,2015
5,700,710,3,2,0,1,2015
6,394,710,3,2,0,1,2015
7,159,710,3,2,0,1,2015
8,564,710,3,2,0,1,2015
9,1063,710,3,2,0,1,2015
10,688,710,3,2,0,1,2015
1,461,711,4,2,0,1,2015
2,258,711,4,2,0,1,2015
3,559,711,4,2,0,1,2015
4,762,711,4,2,0,1,2015
5,340,711,4,2,0,1,2015
6,356,711,4,2,0,1,2015
7,300,711,4,2,0,1,2015
8,345,711,4,2,0,1,2015
9,943,711,4,2,0,1,2015
10,921,711,4,2,0,1,2015
1,609,712,5,2,0,1,2015
2,478,712,5,2,0,1,2015
3,416,712,5,2,0,1,2015
4,813,712,5,2,0,1,2015
5,571,712,5,2,0,1,2015
6,318,712,5,2,0,1,2015
7,382,712,5,2,0,1,2015
8,215,712,5,2,0,1,2015
9,1172,712,5,2,0,1,2015
10,808,712,5,2,0,1,2015
1,99,713,6,2,0,1,2015
2,70,713,6,2,0,1,2015
3,35,713,6,2,0,1,2015
4,162,713,6,2,0,1,2015
5,107,713,6,2,0,1,2015
6,32,713,6,2,0,1,2015
7,136,713,6,2,0,1,2015
9,244,713,6,2,0,1,2015
10,191,713,6,2,0,1,2015
1,774,714,7,2,1,1,2015
2,457,714,7,2,1,1,2015
3,450,714,7,2,1,1,2015
4,440,714,7,2,1,1,2015
5,464,714,7,2,1,1,2015
6,311,714,7,2,1,1,2015
7,473,714,7,2,1,1,2015
8,175,714,7,2,1,1,2015
9,832,714,7,2,1,1,2015
10,852,714,7,2,1,1,2015
1,476,715,1,2,1,1,2015
2,281,715,1,2,1,1,2015
3,582,715,1,2,1,1,2015
4,1423,715,1,2,1,1,2015
5,685,715,1,2,1,1,2015
6,438,715,1,2,1,1,2015
7,382,715,1,2,1,1,2015
8,645,715,1,2,1,1,2015
9,1133,715,1,2,1,1,2015
10,1245,715,1,2,1,1,2015
1,132,716,2,2,1,1,2015
2,317,716,2,2,1,1,2015
3,243,716,2,2,1,1,2015
4,485,716,2,2,1,1,2015
5,214,716,2,2,1,1,2015
6,126,716,2,2,1,1,2015
7,68,716,2,2,1,1,2015
8,370,716,2,2,1,1,2015
9,505,716,2,2,1,1,2015
10,737,716,2,2,1,1,2015
4,23,717,2,2,1,1,2015
6,6,717,2,2,1,1,2015
1,710,718,3,2,0,1,2015
2,525,718,3,2,0,1,2015
3,356,718,3,2,0,1,2015
4,970,718,3,2,0,1,2015
5,733,718,3,2,0,1,2015
6,447,718,3,2,0,1,2015
7,159,718,3,2,0,1,2015
8,314,718,3,2,0,1,2015
9,1154,718,3,2,0,1,2015
10,1554,718,3,2,0,1,2015
1,728,719,4,2,0,1,2015
2,490,719,4,2,0,1,2015
3,305,719,4,2,0,1,2015
4,932,719,4,2,0,1,2015
5,262,719,4,2,0,1,2015
6,337,719,4,2,0,1,2015
7,275,719,4,2,0,1,2015
8,444,719,4,2,0,1,2015
9,1122,719,4,2,0,1,2015
10,1121,719,4,2,0,1,2015
1,953,720,5,2,0,1,2015
2,422,720,5,2,0,1,2015
3,416,720,5,2,0,1,2015
4,702,720,5,2,0,1,2015
5,171,720,5,2,0,1,2015
6,343,720,5,2,0,1,2015
7,546,720,5,2,0,1,2015
8,296,720,5,2,0,1,2015
9,937,720,5,2,0,1,2015
10,917,720,5,2,0,1,2015
1,331,721,6,2,1,1,2015
2,387,721,6,2,1,1,2015
3,208,721,6,2,1,1,2015
4,416,721,6,2,1,1,2015
5,71,721,6,2,1,1,2015
6,151,721,6,2,1,1,2015
7,68,721,6,2,1,1,2015
8,134,721,6,2,1,1,2015
9,423,721,6,2,1,1,2015
10,519,721,6,2,1,1,2015
3,30,722,7,3,0,1,2015
9,14,722,7,3,0,1,2015
1,900,723,1,3,0,1,2015
2,478,723,1,3,0,1,2015
3,360,723,1,3,0,1,2015
4,758,723,1,3,0,1,2015
5,371,723,1,3,0,1,2015
6,403,723,1,3,0,1,2015
7,464,723,1,3,0,1,2015
8,188,723,1,3,0,1,2015
9,1042,723,1,3,0,1,2015
10,786,723,1,3,0,1,2015
1,628,724,2,3,0,1,2015
2,492,724,2,3,0,1,2015
3,243,724,2,3,0,1,2015
4,855,724,2,3,0,1,2015
5,143,724,2,3,0,1,2015
6,491,724,2,3,0,1,2015
7,307,724,2,3,0,1,2015
8,235,724,2,3,0,1,2015
9,944,724,2,3,0,1,2015
10,573,724,2,3,0,1,2015
1,154,725,3,3,0,1,2015
2,460,725,3,3,0,1,2015
3,162,725,3,3,0,1,2015
4,431,725,3,3,0,1,2015
5,167,725,3,3,0,1,2015
6,218,725,3,3,0,1,2015
7,414,725,3,3,0,1,2015
8,220,725,3,3,0,1,2015
9,243,725,3,3,0,1,2015
10,510,725,3,3,0,1,2015
1,340,726,4,3,0,1,2015
2,181,726,4,3,0,1,2015
3,76,726,4,3,0,1,2015
4,356,726,4,3,0,1,2015
5,52,726,4,3,0,1,2015
6,180,726,4,3,0,1,2015
7,225,726,4,3,0,1,2015
8,246,726,4,3,0,1,2015
9,263,726,4,3,0,1,2015
10,240,726,4,3,0,1,2015
1,450,727,5,3,0,1,2015
2,197,727,5,3,0,1,2015
3,333,727,5,3,0,1,2015
4,388,727,5,3,0,1,2015
5,86,727,5,3,0,1,2015
6,207,727,5,3,0,1,2015
7,328,727,5,3,0,1,2015
8,108,727,5,3,0,1,2015
9,508,727,5,3,0,1,2015
10,393,727,5,3,0,1,2015
1,33,728,6,3,0,1,2015
2,35,728,6,3,0,1,2015
3,35,728,6,3,0,1,2015
4,139,728,6,3,0,1,2015
6,13,728,6,3,0,1,2015
9,98,728,6,3,0,1,2015
1,370,729,1,3,0,1,2015
2,366,729,1,3,0,1,2015
3,249,729,1,3,0,1,2015
4,351,729,1,3,0,1,2015
5,86,729,1,3,0,1,2015
6,217,729,1,3,0,1,2015
7,164,729,1,3,0,1,2015
8,323,729,1,3,0,1,2015
9,495,729,1,3,0,1,2015
10,459,729,1,3,0,1,2015
1,430,730,2,3,0,1,2015
2,211,730,2,3,0,1,2015
3,243,730,2,3,0,1,2015
4,624,730,2,3,0,1,2015
5,71,730,2,3,0,1,2015
6,258,730,2,3,0,1,2015
7,341,730,2,3,0,1,2015
8,202,730,2,3,0,1,2015
9,618,730,2,3,0,1,2015
10,437,730,2,3,0,1,2015
1,154,731,3,3,0,1,2015
2,230,731,3,3,0,1,2015
3,129,731,3,3,0,1,2015
4,345,731,3,3,0,1,2015
5,133,731,3,3,0,1,2015
6,218,731,3,3,0,1,2015
7,287,731,3,3,0,1,2015
8,125,731,3,3,0,1,2015
9,623,731,3,3,0,1,2015
10,382,731,3,3,0,1,2015
1,437,732,4,3,0,1,2015
2,206,732,4,3,0,1,2015
3,254,732,4,3,0,1,2015
4,390,732,4,3,0,1,2015
5,209,732,4,3,0,1,2015
6,180,732,4,3,0,1,2015
7,150,732,4,3,0,1,2015
8,99,732,4,3,0,1,2015
9,465,732,4,3,0,1,2015
10,300,732,4,3,0,1,2015
1,397,733,5,3,0,1,2015
2,113,733,5,3,0,1,2015
3,139,733,5,3,0,1,2015
4,444,733,5,3,0,1,2015
5,114,733,5,3,0,1,2015
6,151,733,5,3,0,1,2015
7,273,733,5,3,0,1,2015
8,269,733,5,3,0,1,2015
9,469,733,5,3,0,1,2015
10,284,733,5,3,0,1,2015
1,66,734,6,3,0,1,2015
2,35,734,6,3,0,1,2015
3,104,734,6,3,0,1,2015
4,69,734,6,3,0,1,2015
6,32,734,6,3,0,1,2015
7,34,734,6,3,0,1,2015
8,67,734,6,3,0,1,2015
9,49,734,6,3,0,1,2015
10,55,734,6,3,0,1,2015
6,5,735,7,3,0,1,2015
1,529,736,1,3,0,1,2015
2,169,736,1,3,0,1,2015
3,277,736,1,3,0,1,2015
4,573,736,1,3,0,1,2015
5,257,736,1,3,0,1,2015
6,217,736,1,3,0,1,2015
7,273,736,1,3,0,1,2015
8,269,736,1,3,0,1,2015
9,560,736,1,3,0,1,2015
10,524,736,1,3,0,1,2015
1,331,737,2,3,0,1,2015
2,176,737,2,3,0,1,2015
3,139,737,2,3,0,1,2015
4,693,737,2,3,0,1,2015
5,250,737,2,3,0,1,2015
6,202,737,2,3,0,1,2015
7,136,737,2,3,0,1,2015
8,168,737,2,3,0,1,2015
9,391,737,2,3,0,1,2015
10,464,737,2,3,0,1,2015
1,278,738,3,3,0,1,2015
2,263,738,3,3,0,1,2015
3,162,738,3,3,0,1,2015
4,798,738,3,3,0,1,2015
5,100,738,3,3,0,1,2015
6,206,738,3,3,0,1,2015
7,478,738,3,3,0,1,2015
8,314,738,3,3,0,1,2015
9,456,738,3,3,0,1,2015
10,204,738,3,3,0,1,2015
1,315,739,4,3,0,1,2015
2,52,739,4,3,0,1,2015
3,203,739,4,3,0,1,2015
4,288,739,4,3,0,1,2015
5,236,739,4,3,0,1,2015
6,92,739,4,3,0,1,2015
7,200,739,4,3,0,1,2015
8,197,739,4,3,0,1,2015
9,263,739,4,3,0,1,2015
10,320,739,4,3,0,1,2015
1,370,740,5,3,0,1,2015
2,169,740,5,3,0,1,2015
3,305,740,5,3,0,1,2015
4,573,740,5,3,0,1,2015
5,114,740,5,3,0,1,2015
6,227,740,5,3,0,1,2015
7,546,740,5,3,0,1,2015
8,161,740,5,3,0,1,2015
9,326,740,5,3,0,1,2015
10,218,740,5,3,0,1,2015
1,132,741,6,3,0,1,2015
2,211,741,6,3,0,1,2015
3,69,741,6,3,0,1,2015
4,208,741,6,3,0,1,2015
5,71,741,6,3,0,1,2015
6,189,741,6,3,0,1,2015
7,136,741,6,3,0,1,2015
8,34,741,6,3,0,1,2015
9,244,741,6,3,0,1,2015
10,164,741,6,3,0,1,2015
1,318,742,1,3,0,1,2015
2,253,742,1,3,0,1,2015
3,222,742,1,3,0,1,2015
4,758,742,1,3,0,1,2015
5,314,742,1,3,0,1,2015
6,312,742,1,3,0,1,2015
7,300,742,1,3,0,1,2015
8,108,742,1,3,0,1,2015
9,560,742,1,3,0,1,2015
10,437,742,1,3,0,1,2015
1,529,743,2,3,0,1,2015
2,317,743,2,3,0,1,2015
3,243,743,2,3,0,1,2015
4,785,743,2,3,0,1,2015
5,143,743,2,3,0,1,2015
6,239,743,2,3,0,1,2015
7,136,743,2,3,0,1,2015
8,34,743,2,3,0,1,2015
9,537,743,2,3,0,1,2015
10,300,743,2,3,0,1,2015
1,309,744,3,3,0,1,2015
2,230,744,3,3,0,1,2015
3,323,744,3,3,0,1,2015
4,582,744,3,3,0,1,2015
5,133,744,3,3,0,1,2015
6,218,744,3,3,0,1,2015
7,414,744,3,3,0,1,2015
8,376,744,3,3,0,1,2015
9,456,744,3,3,0,1,2015
10,510,744,3,3,0,1,2015
1,267,745,4,3,0,1,2015
2,155,745,4,3,0,1,2015
3,254,745,4,3,0,1,2015
4,407,745,4,3,0,1,2015
5,183,745,4,3,0,1,2015
6,157,745,4,3,0,1,2015
7,200,745,4,3,0,1,2015
8,25,745,4,3,0,1,2015
9,406,745,4,3,0,1,2015
10,200,745,4,3,0,1,2015
1,291,746,5,3,0,1,2015
2,169,746,5,3,0,1,2015
3,194,746,5,3,0,1,2015
4,684,746,5,3,0,1,2015
5,200,746,5,3,0,1,2015
6,222,746,5,3,0,1,2015
7,355,746,5,3,0,1,2015
8,81,746,5,3,0,1,2015
9,404,746,5,3,0,1,2015
10,371,746,5,3,0,1,2015
1,66,747,6,3,0,1,2015
4,116,747,6,3,0,1,2015
6,32,747,6,3,0,1,2015
7,136,747,6,3,0,1,2015
8,34,747,6,3,0,1,2015
9,81,747,6,3,0,1,2015
10,55,747,6,3,0,1,2015
1,265,748,1,3,0,1,2015
2,169,748,1,3,0,1,2015
3,249,748,1,3,0,1,2015
4,536,748,1,3,0,1,2015
5,286,748,1,3,0,1,2015
6,222,748,1,3,0,1,2015
7,464,748,1,3,0,1,2015
8,242,748,1,3,0,1,2015
9,482,748,1,3,0,1,2015
10,546,748,1,3,0,1,2015
1,761,749,2,3,0,1,2015
2,70,749,2,3,0,1,2015
3,485,749,2,3,0,1,2015
4,531,749,2,3,0,1,2015
5,143,749,2,3,0,1,2015
6,176,749,2,3,0,1,2015
7,375,749,2,3,0,1,2015
8,101,749,2,3,0,1,2015
9,586,749,2,3,0,1,2015
10,491,749,2,3,0,1,2015
1,340,750,3,4,0,1,2015
2,295,750,3,4,0,1,2015
3,291,750,3,4,0,1,2015
4,496,750,3,4,0,1,2015
5,200,750,3,4,0,1,2015
6,235,750,3,4,0,1,2015
7,223,750,3,4,0,1,2015
8,282,750,3,4,0,1,2015
9,516,750,3,4,0,1,2015
10,306,750,3,4,0,1,2015
1,243,751,4,4,0,1,2015
2,155,751,4,4,0,1,2015
3,203,751,4,4,0,1,2015
4,373,751,4,4,0,1,2015
5,105,751,4,4,0,1,2015
6,74,751,4,4,0,1,2015
7,275,751,4,4,0,1,2015
8,123,751,4,4,0,1,2015
9,322,751,4,4,0,1,2015
10,120,751,4,4,0,1,2015
1,344,752,5,4,0,1,2015
2,169,752,5,4,0,1,2015
3,249,752,5,4,0,1,2015
4,444,752,5,4,0,1,2015
5,371,752,5,4,0,1,2015
6,207,752,5,4,0,1,2015
7,164,752,5,4,0,1,2015
8,188,752,5,4,0,1,2015
9,508,752,5,4,0,1,2015
10,459,752,5,4,0,1,2015
6,25,753,6,4,0,0,2015
10,55,753,6,4,0,0,2015
1,529,754,2,4,0,1,2015
2,387,754,2,4,0,1,2015
3,381,754,2,4,0,1,2015
4,1086,754,2,4,0,1,2015
5,536,754,2,4,0,1,2015
6,271,754,2,4,0,1,2015
7,375,754,2,4,0,1,2015
8,470,754,2,4,0,1,2015
9,651,754,2,4,0,1,2015
10,628,754,2,4,0,1,2015
1,432,755,3,4,0,1,2015
2,131,755,3,4,0,1,2015
3,356,755,3,4,0,1,2015
4,819,755,3,4,0,1,2015
5,333,755,3,4,0,1,2015
6,306,755,3,4,0,1,2015
7,287,755,3,4,0,1,2015
8,345,755,3,4,0,1,2015
9,547,755,3,4,0,1,2015
10,561,755,3,4,0,1,2015
1,194,756,4,4,0,1,2015
2,181,756,4,4,0,1,2015
3,330,756,4,4,0,1,2015
4,271,756,4,4,0,1,2015
5,236,756,4,4,0,1,2015
6,152,756,4,4,0,1,2015
7,150,756,4,4,0,1,2015
8,172,756,4,4,0,1,2015
9,382,756,4,4,0,1,2015
10,300,756,4,4,0,1,2015
1,106,757,5,4,0,1,2015
2,281,757,5,4,0,1,2015
3,277,757,5,4,0,1,2015
4,407,757,5,4,0,1,2015
5,143,757,5,4,0,1,2015
6,146,757,5,4,0,1,2015
7,300,757,5,4,0,1,2015
8,269,757,5,4,0,1,2015
9,404,757,5,4,0,1,2015
10,502,757,5,4,0,1,2015
1,66,758,6,4,0,1,2015
4,46,758,6,4,0,1,2015
6,63,758,6,4,0,1,2015
7,34,758,6,4,0,1,2015
9,228,758,6,4,0,1,2015
10,27,758,6,4,0,1,2015
4,20,759,7,4,0,1,2015
1,450,760,1,4,0,1,2015
2,225,760,1,4,0,1,2015
3,388,760,1,4,0,1,2015
4,462,760,1,4,0,1,2015
5,371,760,1,4,0,1,2015
6,197,760,1,4,0,1,2015
7,273,760,1,4,0,1,2015
8,296,760,1,4,0,1,2015
9,443,760,1,4,0,1,2015
10,328,760,1,4,0,1,2015
1,232,761,2,4,0,1,2015
2,246,761,2,4,0,1,2015
3,277,761,2,4,0,1,2015
4,462,761,2,4,0,1,2015
5,214,761,2,4,0,1,2015
6,284,761,2,4,0,1,2015
7,205,761,2,4,0,1,2015
8,269,761,2,4,0,1,2015
9,423,761,2,4,0,1,2015
10,382,761,2,4,0,1,2015
1,185,762,3,4,0,1,2015
2,66,762,3,4,0,1,2015
3,388,762,3,4,0,1,2015
4,259,762,3,4,0,1,2015
5,300,762,3,4,0,1,2015
6,165,762,3,4,0,1,2015
7,96,762,3,4,0,1,2015
8,470,762,3,4,0,1,2015
9,471,762,3,4,0,1,2015
10,331,762,3,4,0,1,2015
1,340,763,4,4,0,1,2015
2,155,763,4,4,0,1,2015
3,178,763,4,4,0,1,2015
4,356,763,4,4,0,1,2015
5,105,763,4,4,0,1,2015
6,208,763,4,4,0,1,2015
7,200,763,4,4,0,1,2015
8,296,763,4,4,0,1,2015
9,310,763,4,4,0,1,2015
10,340,763,4,4,0,1,2015
1,344,764,5,4,0,1,2015
2,281,764,5,4,0,1,2015
3,194,764,5,4,0,1,2015
4,240,764,5,4,0,1,2015
5,171,764,5,4,0,1,2015
6,207,764,5,4,0,1,2015
7,218,764,5,4,0,1,2015
8,215,764,5,4,0,1,2015
9,482,764,5,4,0,1,2015
10,262,764,5,4,0,1,2015
2,35,765,6,4,0,1,2015
3,104,765,6,4,0,1,2015
4,46,765,6,4,0,1,2015
5,36,765,6,4,0,1,2015
6,19,765,6,4,0,1,2015
7,34,765,6,4,0,1,2015
9,81,765,6,4,0,1,2015
10,27,765,6,4,0,1,2015
1,397,766,1,4,0,1,2015
2,84,766,1,4,0,1,2015
3,277,766,1,4,0,1,2015
4,536,766,1,4,0,1,2015
5,343,766,1,4,0,1,2015
6,282,766,1,4,0,1,2015
7,246,766,1,4,0,1,2015
8,457,766,1,4,0,1,2015
9,521,766,1,4,0,1,2015
10,546,766,1,4,0,1,2015
1,364,767,2,4,0,1,2015
2,281,767,2,4,0,1,2015
3,104,767,2,4,0,1,2015
4,924,767,2,4,0,1,2015
5,178,767,2,4,0,1,2015
6,328,767,2,4,0,1,2015
7,341,767,2,4,0,1,2015
8,235,767,2,4,0,1,2015
9,505,767,2,4,0,1,2015
10,655,767,2,4,0,1,2015
1,340,768,3,4,0,1,2015
2,328,768,3,4,0,1,2015
3,259,768,3,4,0,1,2015
4,410,768,3,4,0,1,2015
5,67,768,3,4,0,1,2015
6,171,768,3,4,0,1,2015
7,223,768,3,4,0,1,2015
8,157,768,3,4,0,1,2015
9,334,768,3,4,0,1,2015
10,331,768,3,4,0,1,2015
1,194,769,4,4,0,1,2015
2,155,769,4,4,0,1,2015
3,229,769,4,4,0,1,2015
4,220,769,4,4,0,1,2015
5,157,769,4,4,0,1,2015
6,162,769,4,4,0,1,2015
7,175,769,4,4,0,1,2015
8,99,769,4,4,0,1,2015
9,322,769,4,4,0,1,2015
10,300,769,4,4,0,1,2015
1,291,770,5,4,0,1,2015
2,141,770,5,4,0,1,2015
3,249,770,5,4,0,1,2015
4,296,770,5,4,0,1,2015
5,143,770,5,4,0,1,2015
6,207,770,5,4,0,1,2015
7,355,770,5,4,0,1,2015
8,242,770,5,4,0,1,2015
9,482,770,5,4,0,1,2015
10,349,770,5,4,0,1,2015
1,66,771,6,4,0,1,2015
2,35,771,6,4,0,1,2015
3,35,771,6,4,0,1,2015
4,46,771,6,4,0,1,2015
6,44,771,6,4,0,1,2015
7,102,771,6,4,0,1,2015
9,228,771,6,4,0,1,2015
10,82,771,6,4,0,1,2015
1,291,772,1,4,0,1,2015
2,366,772,1,4,0,1,2015
3,388,772,1,4,0,1,2015
4,480,772,1,4,0,1,2015
5,286,772,1,4,0,1,2015
6,247,772,1,4,0,1,2015
7,464,772,1,4,0,1,2015
8,188,772,1,4,0,1,2015
9,677,772,1,4,0,1,2015
10,437,772,1,4,0,1,2015
1,562,773,2,4,0,1,2015
2,211,773,2,4,0,1,2015
3,312,773,2,4,0,1,2015
4,716,773,2,4,0,1,2015
5,143,773,2,4,0,1,2015
6,302,773,2,4,0,1,2015
7,205,773,2,4,0,1,2015
8,336,773,2,4,0,1,2015
9,765,773,2,4,0,1,2015
10,682,773,2,4,0,1,2015
1,309,774,3,4,0,1,2015
2,230,774,3,4,0,1,2015
3,323,774,3,4,0,1,2015
4,453,774,3,4,0,1,2015
5,367,774,3,4,0,1,2015
6,276,774,3,4,0,1,2015
7,287,774,3,4,0,1,2015
8,251,774,3,4,0,1,2015
9,441,774,3,4,0,1,2015
10,535,774,3,4,0,1,2015
1,218,775,4,4,0,1,2015
2,206,775,4,4,0,1,2015
3,254,775,4,4,0,1,2015
4,390,775,4,4,0,1,2015
5,262,775,4,4,0,1,2015
6,185,775,4,4,0,1,2015
7,225,775,4,4,0,1,2015
8,197,775,4,4,0,1,2015
9,442,775,4,4,0,1,2015
10,621,775,4,4,0,1,2015
1,53,776,5,5,0,0,2015
6,5,776,5,5,0,0,2015
9,16,777,6,5,0,0,2015
2,30,778,7,5,0,0,2015
1,450,779,1,5,0,1,2015
2,338,779,1,5,0,1,2015
3,333,779,1,5,0,1,2015
4,610,779,1,5,0,1,2015
5,428,779,1,5,0,1,2015
6,232,779,1,5,0,1,2015
7,191,779,1,5,0,1,2015
8,430,779,1,5,0,1,2015
9,547,779,1,5,0,1,2015
10,939,779,1,5,0,1,2015
1,232,780,2,5,0,1,2015
2,739,780,2,5,0,1,2015
3,485,780,2,5,0,1,2015
4,485,780,2,5,0,1,2015
5,250,780,2,5,0,1,2015
6,252,780,2,5,0,1,2015
7,239,780,2,5,0,1,2015
8,235,780,2,5,0,1,2015
9,716,780,2,5,0,1,2015
10,655,780,2,5,0,1,2015
1,401,781,3,5,0,1,2015
2,361,781,3,5,0,1,2015
3,550,781,3,5,0,1,2015
4,711,781,3,5,0,1,2015
5,267,781,3,5,0,1,2015
6,382,781,3,5,0,1,2015
7,382,781,3,5,0,1,2015
8,470,781,3,5,0,1,2015
9,835,781,3,5,0,1,2015
10,586,781,3,5,0,1,2015
1,194,782,4,5,0,1,2015
2,52,782,4,5,0,1,2015
3,229,782,4,5,0,1,2015
4,407,782,4,5,0,1,2015
5,209,782,4,5,0,1,2015
6,185,782,4,5,0,1,2015
7,400,782,4,5,0,1,2015
8,197,782,4,5,0,1,2015
9,322,782,4,5,0,1,2015
10,400,782,4,5,0,1,2015
1,238,783,5,5,0,1,2015
2,310,783,5,5,0,1,2015
3,360,783,5,5,0,1,2015
4,554,783,5,5,0,1,2015
5,343,783,5,5,0,1,2015
6,338,783,5,5,0,1,2015
7,328,783,5,5,0,1,2015
8,376,783,5,5,0,1,2015
9,573,783,5,5,0,1,2015
10,437,783,5,5,0,1,2015
2,35,784,6,5,0,1,2015
4,46,784,6,5,0,1,2015
5,71,784,6,5,0,1,2015
6,57,784,6,5,0,1,2015
7,102,784,6,5,0,1,2015
9,81,784,6,5,0,1,2015
10,27,784,6,5,0,1,2015
1,212,785,1,5,0,1,2015
2,225,785,1,5,0,1,2015
3,139,785,1,5,0,1,2015
4,462,785,1,5,0,1,2015
5,343,785,1,5,0,1,2015
6,222,785,1,5,0,1,2015
7,491,785,1,5,0,1,2015
8,269,785,1,5,0,1,2015
9,482,785,1,5,0,1,2015
10,568,785,1,5,0,1,2015
1,430,786,2,5,0,1,2015
2,422,786,2,5,0,1,2015
3,243,786,2,5,0,1,2015
4,647,786,2,5,0,1,2015
5,321,786,2,5,0,1,2015
6,353,786,2,5,0,1,2015
7,273,786,2,5,0,1,2015
8,202,786,2,5,0,1,2015
9,749,786,2,5,0,1,2015
10,546,786,2,5,0,1,2015
1,278,787,3,5,0,1,2015
2,328,787,3,5,0,1,2015
3,226,787,3,5,0,1,2015
4,367,787,3,5,0,1,2015
5,100,787,3,5,0,1,2015
6,206,787,3,5,0,1,2015
7,96,787,3,5,0,1,2015
8,188,787,3,5,0,1,2015
9,608,787,3,5,0,1,2015
10,382,787,3,5,0,1,2015
1,170,788,4,5,0,1,2015
2,129,788,4,5,0,1,2015
3,178,788,4,5,0,1,2015
4,322,788,4,5,0,1,2015
5,157,788,4,5,0,1,2015
6,152,788,4,5,0,1,2015
7,300,788,4,5,0,1,2015
8,172,788,4,5,0,1,2015
9,298,788,4,5,0,1,2015
10,380,788,4,5,0,1,2015
1,344,789,5,5,0,1,2015
2,113,789,5,5,0,1,2015
3,139,789,5,5,0,1,2015
4,277,789,5,5,0,1,2015
5,57,789,5,5,0,1,2015
6,212,789,5,5,0,1,2015
7,191,789,5,5,0,1,2015
8,54,789,5,5,0,1,2015
9,443,789,5,5,0,1,2015
10,328,789,5,5,0,1,2015
2,106,790,6,5,0,1,2015
3,35,790,6,5,0,1,2015
4,92,790,6,5,0,1,2015
5,36,790,6,5,0,1,2015
6,25,790,6,5,0,1,2015
7,68,790,6,5,0,1,2015
8,67,790,6,5,0,1,2015
9,98,790,6,5,0,1,2015
10,27,790,6,5,0,1,2015
3,30,791,7,5,0,1,2015
6,27,791,7,5,0,1,2015
9,14,791,7,5,0,1,2015
1,291,792,1,5,0,1,2015
2,169,792,1,5,0,1,2015
3,693,792,1,5,0,1,2015
4,610,792,1,5,0,1,2015
5,257,792,1,5,0,1,2015
6,393,792,1,5,0,1,2015
7,491,792,1,5,0,1,2015
8,242,792,1,5,0,1,2015
9,755,792,1,5,0,1,2015
10,874,792,1,5,0,1,2015
1,364,793,2,5,0,1,2015
2,317,793,2,5,0,1,2015
3,208,793,2,5,0,1,2015
4,601,793,2,5,0,1,2015
5,214,793,2,5,0,1,2015
6,328,793,2,5,0,1,2015
7,273,793,2,5,0,1,2015
8,101,793,2,5,0,1,2015
9,521,793,2,5,0,1,2015
10,300,793,2,5,0,1,2015
1,216,794,3,5,0,1,2015
2,328,794,3,5,0,1,2015
3,259,794,3,5,0,1,2015
4,431,794,3,5,0,1,2015
5,167,794,3,5,0,1,2015
6,270,794,3,5,0,1,2015
7,318,794,3,5,0,1,2015
8,220,794,3,5,0,1,2015
9,501,794,3,5,0,1,2015
10,357,794,3,5,0,1,2015
1,73,795,4,5,0,1,2015
2,103,795,4,5,0,1,2015
3,51,795,4,5,0,1,2015
4,237,795,4,5,0,1,2015
5,209,795,4,5,0,1,2015
6,259,795,4,5,0,1,2015
7,275,795,4,5,0,1,2015
8,172,795,4,5,0,1,2015
9,465,795,4,5,0,1,2015
10,300,795,4,5,0,1,2015
1,291,796,5,5,0,1,2015
2,310,796,5,5,0,1,2015
3,249,796,5,5,0,1,2015
4,296,796,5,5,0,1,2015
5,200,796,5,5,0,1,2015
6,292,796,5,5,0,1,2015
7,300,796,5,5,0,1,2015
8,134,796,5,5,0,1,2015
9,677,796,5,5,0,1,2015
10,459,796,5,5,0,1,2015
1,66,797,6,5,0,1,2015
2,141,797,6,5,0,1,2015
3,35,797,6,5,0,1,2015
4,139,797,6,5,0,1,2015
5,36,797,6,5,0,1,2015
6,44,797,6,5,0,1,2015
7,171,797,6,5,0,1,2015
9,65,797,6,5,0,1,2015
10,55,797,6,5,0,1,2015
5,31,798,7,5,0,1,2015
6,5,798,7,5,0,1,2015
9,14,798,7,5,0,1,2015
1,318,799,1,5,0,1,2015
2,113,799,1,5,0,1,2015
3,249,799,1,5,0,1,2015
4,333,799,1,5,0,1,2015
5,200,799,1,5,0,1,2015
6,252,799,1,5,0,1,2015
7,136,799,1,5,0,1,2015
8,269,799,1,5,0,1,2015
9,469,799,1,5,0,1,2015
10,502,799,1,5,0,1,2015
