date,day_of_week,brand,workday,tiaoxiu,month,year
1444,2,7,1,0,5,2017
1444,2,8,1,0,5,2017
1444,2,9,1,0,5,2017
1444,2,10,1,0,5,2017
1445,3,1,1,0,5,2017
1445,3,2,1,0,5,2017
1445,3,3,1,0,5,2017
1445,3,4,1,0,5,2017
1445,3,5,1,0,5,2017
1445,3,6,1,0,5,2017
1445,3,7,1,0,5,2017
1445,3,8,1,0,5,2017
1445,3,9,1,0,5,2017
1445,3,10,1,0,5,2017
1446,4,1,1,0,5,2017
1446,4,2,1,0,5,2017
1446,4,3,1,0,5,2017
1446,4,4,1,0,5,2017
1446,4,5,1,0,5,2017
1446,4,6,1,0,5,2017
1446,4,7,1,0,5,2017
1446,4,8,1,0,5,2017
1446,4,9,1,0,5,2017
1446,4,10,1,0,5,2017
1447,5,1,1,0,5,2017
1447,5,2,1,0,5,2017
1447,5,3,1,0,5,2017
1447,5,4,1,0,5,2017
1447,5,5,1,0,5,2017
1447,5,6,1,0,5,2017
1447,5,7,1,0,5,2017
1447,5,8,1,0,5,2017
1447,5,9,1,0,5,2017
1447,5,10,1,0,5,2017
1448,6,2,1,0,5,2017
1448,6,3,1,0,5,2017
1448,6,4,1,0,5,2017
1448,6,5,1,0,5,2017
1448,6,6,1,0,5,2017
1448,6,7,1,0,5,2017
1448,6,8,1,0,5,2017
1448,6,9,1,0,5,2017
1448,6,10,1,0,5,2017
1449,1,10,1,0,5,2017
1450,2,1,1,0,5,2017
1450,2,2,1,0,5,2017
1450,2,3,1,0,5,2017
1450,2,4,1,0,5,2017
1450,2,5,1,0,5,2017
1450,2,6,1,0,5,2017
1450,2,7,1,0,5,2017
1450,2,8,1,0,5,2017
1450,2,9,1,0,5,2017
1450,2,10,1,0,5,2017
1451,3,1,1,0,5,2017
1451,3,2,1,0,5,2017
1451,3,3,1,0,5,2017
1451,3,4,1,0,5,2017
1451,3,5,1,0,5,2017
1451,3,6,1,0,5,2017
1451,3,7,1,0,5,2017
1451,3,8,1,0,5,2017
1451,3,9,1,0,5,2017
1451,3,10,1,0,5,2017
1452,4,1,1,0,5,2017
1452,4,2,1,0,5,2017
1452,4,3,1,0,5,2017
1452,4,4,1,0,5,2017
1452,4,5,1,0,5,2017
1452,4,6,1,0,5,2017
1452,4,7,1,0,5,2017
1452,4,8,1,0,5,2017
1452,4,9,1,0,5,2017
1452,4,10,1,0,5,2017
1453,5,1,1,0,5,2017
1453,5,2,1,0,5,2017
1453,5,3,1,0,5,2017
1453,5,4,1,0,5,2017
1453,5,5,1,0,5,2017
1453,5,6,1,0,5,2017
1453,5,7,1,0,5,2017
1453,5,8,1,0,5,2017
1453,5,9,1,0,5,2017
1453,5,10,1,0,5,2017
1454,6,2,1,0,5,2017
1454,6,3,1,0,5,2017
1454,6,4,1,0,5,2017
1454,6,5,1,0,5,2017
1454,6,6,1,0,5,2017
1454,6,7,1,0,5,2017
1454,6,8,1,0,5,2017
1454,6,9,1,0,5,2017
1454,6,10,1,0,5,2017
1455,7,1,1,0,5,2017
1455,7,6,1,0,5,2017
1455,7,9,1,0,5,2017
1456,1,1,1,0,5,2017
1456,1,2,1,0,5,2017
1456,1,3,1,0,5,2017
1456,1,4,1,0,5,2017
1456,1,5,1,0,5,2017
1456,1,6,1,0,5,2017
1456,1,7,1,0,5,2017
1456,1,8,1,0,5,2017
1456,1,9,1,0,5,2017
1456,1,10,1,0,5,2017
1457,2,1,1,0,5,2017
1457,2,2,1,0,5,2017
1457,2,3,1,0,5,2017
1457,2,4,1,0,5,2017
1457,2,5,1,0,5,2017
1457,2,6,1,0,5,2017
1457,2,7,1,0,5,2017
1457,2,8,1,0,5,2017
1457,2,9,1,0,5,2017
1457,2,10,1,0,5,2017
1458,3,1,1,0,5,2017
1458,3,2,1,0,5,2017
1458,3,3,1,0,5,2017
1458,3,4,1,0,5,2017
1458,3,5,1,0,5,2017
1458,3,6,1,0,5,2017
1458,3,7,1,0,5,2017
1458,3,8,1,0,5,2017
1458,3,9,1,0,5,2017
1458,3,10,1,0,5,2017
1459,4,1,1,0,5,2017
1459,4,2,1,0,5,2017
1459,4,3,1,0,5,2017
1459,4,4,1,0,5,2017
1459,4,5,1,0,5,2017
1459,4,6,1,0,5,2017
1459,4,7,1,0,5,2017
1459,4,8,1,0,5,2017
1459,4,9,1,0,5,2017
1459,4,10,1,0,5,2017
1460,5,1,1,0,5,2017
1460,5,2,1,0,5,2017
1460,5,3,1,0,5,2017
1460,5,4,1,0,5,2017
1460,5,5,1,0,5,2017
1460,5,6,1,0,5,2017
1460,5,7,1,0,5,2017
1460,5,8,1,0,5,2017
1460,5,9,1,0,5,2017
1460,5,10,1,0,5,2017
1461,6,1,1,1,5,2017
1461,6,2,1,1,5,2017
1461,6,3,1,1,5,2017
1461,6,4,1,1,5,2017
1461,6,5,1,1,5,2017
1461,6,6,1,1,5,2017
1461,6,7,1,1,5,2017
1461,6,8,1,1,5,2017
1461,6,9,1,1,5,2017
1461,6,10,1,1,5,2017
1462,7,1,0,0,5,2017
1462,7,2,0,0,5,2017
1462,7,4,0,0,5,2017
1462,7,5,0,0,5,2017
1462,7,6,0,0,5,2017
1462,7,9,0,0,5,2017
1462,7,10,0,0,5,2017
1463,1,6,0,0,5,2017
1464,2,1,0,0,5,2017
1464,2,3,0,0,5,2017
1464,2,4,0,0,5,2017
1464,2,6,0,0,5,2017
1464,2,7,0,0,5,2017
1464,2,9,0,0,5,2017
1464,2,10,0,0,5,2017
1465,3,1,1,0,5,2017
1465,3,2,1,0,5,2017
1465,3,3,1,0,5,2017
1465,3,4,1,0,5,2017
1465,3,5,1,0,5,2017
1465,3,6,1,0,5,2017
1465,3,7,1,0,5,2017
1465,3,8,1,0,5,2017
1465,3,9,1,0,5,2017
1465,3,10,1,0,5,2017
1466,4,1,1,0,6,2017
1466,4,2,1,0,6,2017
1466,4,3,1,0,6,2017
1466,4,4,1,0,6,2017
1466,4,5,1,0,6,2017
1466,4,6,1,0,6,2017
1466,4,7,1,0,6,2017
1466,4,8,1,0,6,2017
1466,4,9,1,0,6,2017
1466,4,10,1,0,6,2017
1467,5,1,1,0,6,2017
1467,5,2,1,0,6,2017
1467,5,3,1,0,6,2017
1467,5,4,1,0,6,2017
1467,5,5,1,0,6,2017
1467,5,6,1,0,6,2017
1467,5,7,1,0,6,2017
1467,5,8,1,0,6,2017
1467,5,9,1,0,6,2017
1467,5,10,1,0,6,2017
1468,6,1,1,0,6,2017
1468,6,2,1,0,6,2017
1468,6,3,1,0,6,2017
1468,6,4,1,0,6,2017
1468,6,5,1,0,6,2017
1468,6,6,1,0,6,2017
1468,6,7,1,0,6,2017
1468,6,8,1,0,6,2017
1468,6,9,1,0,6,2017
1468,6,10,1,0,6,2017
1469,1,1,1,0,6,2017
1469,1,2,1,0,6,2017
1469,1,3,1,0,6,2017
1469,1,4,1,0,6,2017
1469,1,5,1,0,6,2017
1469,1,6,1,0,6,2017
1469,1,7,1,0,6,2017
1469,1,8,1,0,6,2017
1469,1,9,1,0,6,2017
1469,1,10,1,0,6,2017
1470,2,1,1,0,6,2017
1470,2,2,1,0,6,2017
1470,2,3,1,0,6,2017
1470,2,4,1,0,6,2017
1470,2,5,1,0,6,2017
1470,2,6,1,0,6,2017
1470,2,7,1,0,6,2017
1470,2,8,1,0,6,2017
1470,2,9,1,0,6,2017
1470,2,10,1,0,6,2017
1471,3,1,1,0,6,2017
1471,3,2,1,0,6,2017
1471,3,3,1,0,6,2017
1471,3,4,1,0,6,2017
1471,3,5,1,0,6,2017
1471,3,6,1,0,6,2017
1471,3,7,1,0,6,2017
1471,3,8,1,0,6,2017
1471,3,9,1,0,6,2017
1471,3,10,1,0,6,2017
1472,4,1,1,0,6,2017
1472,4,2,1,0,6,2017
1472,4,3,1,0,6,2017
1472,4,4,1,0,6,2017
1472,4,5,1,0,6,2017
1472,4,6,1,0,6,2017
1472,4,7,1,0,6,2017
1472,4,8,1,0,6,2017
1472,4,9,1,0,6,2017
1472,4,10,1,0,6,2017
1473,5,1,1,0,6,2017
1473,5,2,1,0,6,2017
1473,5,3,1,0,6,2017
1473,5,4,1,0,6,2017
1473,5,5,1,0,6,2017
1473,5,6,1,0,6,2017
1473,5,7,1,0,6,2017
1473,5,8,1,0,6,2017
1473,5,9,1,0,6,2017
1473,5,10,1,0,6,2017
1474,6,1,1,0,6,2017
1474,6,2,1,0,6,2017
1474,6,3,1,0,6,2017
1474,6,4,1,0,6,2017
1474,6,5,1,0,6,2017
1474,6,6,1,0,6,2017
1474,6,7,1,0,6,2017
1474,6,8,1,0,6,2017
1474,6,9,1,0,6,2017
1474,6,10,1,0,6,2017
1475,7,3,1,0,6,2017
1475,7,6,1,0,6,2017
1475,7,9,1,0,6,2017
1475,7,10,1,0,6,2017
1476,1,1,1,0,6,2017
1476,1,2,1,0,6,2017
1476,1,3,1,0,6,2017
1476,1,4,1,0,6,2017
1476,1,5,1,0,6,2017
1476,1,6,1,0,6,2017
1476,1,7,1,0,6,2017
1476,1,8,1,0,6,2017
1476,1,9,1,0,6,2017
1476,1,10,1,0,6,2017
1477,2,1,1,0,6,2017
1477,2,2,1,0,6,2017
1477,2,3,1,0,6,2017
1477,2,4,1,0,6,2017
1477,2,5,1,0,6,2017
1477,2,6,1,0,6,2017
1477,2,7,1,0,6,2017
1477,2,8,1,0,6,2017
1477,2,9,1,0,6,2017
1477,2,10,1,0,6,2017
1478,3,1,1,0,6,2017
1478,3,2,1,0,6,2017
1478,3,3,1,0,6,2017
1478,3,4,1,0,6,2017
1478,3,5,1,0,6,2017
1478,3,6,1,0,6,2017
1478,3,7,1,0,6,2017
1478,3,8,1,0,6,2017
1478,3,9,1,0,6,2017
1478,3,10,1,0,6,2017
1479,4,1,1,0,6,2017
1479,4,2,1,0,6,2017
1479,4,3,1,0,6,2017
1479,4,4,1,0,6,2017
1479,4,5,1,0,6,2017
1479,4,6,1,0,6,2017
1479,4,7,1,0,6,2017
1479,4,8,1,0,6,2017
1479,4,9,1,0,6,2017
1479,4,10,1,0,6,2017
1480,5,1,1,0,6,2017
1480,5,2,1,0,6,2017
1480,5,3,1,0,6,2017
1480,5,4,1,0,6,2017
1480,5,5,1,0,6,2017
1480,5,6,1,0,6,2017
1480,5,7,1,0,6,2017
1480,5,8,1,0,6,2017
1480,5,9,1,0,6,2017
1480,5,10,1,0,6,2017
1481,6,1,1,0,6,2017
1481,6,2,1,0,6,2017
1481,6,3,1,0,6,2017
1481,6,4,1,0,6,2017
1481,6,5,1,0,6,2017
1481,6,6,1,0,6,2017
1481,6,7,1,0,6,2017
1481,6,8,1,0,6,2017
1481,6,9,1,0,6,2017
1481,6,10,1,0,6,2017
1482,7,1,1,0,6,2017
1482,7,2,1,0,6,2017
1482,7,4,1,0,6,2017
1482,7,8,1,0,6,2017
1482,7,9,1,0,6,2017
1483,1,1,1,0,6,2017
1483,1,2,1,0,6,2017
1483,1,3,1,0,6,2017
1483,1,4,1,0,6,2017
1483,1,5,1,0,6,2017
1483,1,6,1,0,6,2017
1483,1,7,1,0,6,2017
1483,1,8,1,0,6,2017
1483,1,9,1,0,6,2017
1483,1,10,1,0,6,2017
1484,2,1,1,0,6,2017
1484,2,2,1,0,6,2017
1484,2,3,1,0,6,2017
1484,2,4,1,0,6,2017
1484,2,5,1,0,6,2017
1484,2,6,1,0,6,2017
1484,2,7,1,0,6,2017
1484,2,8,1,0,6,2017
1484,2,9,1,0,6,2017
1484,2,10,1,0,6,2017
1485,3,1,1,0,6,2017
1485,3,2,1,0,6,2017
1485,3,3,1,0,6,2017
1485,3,4,1,0,6,2017
1485,3,5,1,0,6,2017
1485,3,6,1,0,6,2017
1485,3,7,1,0,6,2017
1485,3,8,1,0,6,2017
1485,3,9,1,0,6,2017
1485,3,10,1,0,6,2017
1486,4,1,1,0,6,2017
1486,4,2,1,0,6,2017
1486,4,3,1,0,6,2017
1486,4,4,1,0,6,2017
1486,4,5,1,0,6,2017
1486,4,6,1,0,6,2017
1486,4,7,1,0,6,2017
1486,4,8,1,0,6,2017
1486,4,9,1,0,6,2017
1486,4,10,1,0,6,2017
1487,5,1,1,0,6,2017
1487,5,2,1,0,6,2017
1487,5,3,1,0,6,2017
1487,5,4,1,0,6,2017
1487,5,5,1,0,6,2017
1487,5,6,1,0,6,2017
1487,5,7,1,0,6,2017
1487,5,8,1,0,6,2017
1487,5,9,1,0,6,2017
1487,5,10,1,0,6,2017
1488,6,1,1,0,6,2017
1488,6,2,1,0,6,2017
1488,6,3,1,0,6,2017
1488,6,4,1,0,6,2017
1488,6,5,1,0,6,2017
1488,6,6,1,0,6,2017
1488,6,7,1,0,6,2017
1488,6,8,1,0,6,2017
1488,6,9,1,0,6,2017
1488,6,10,1,0,6,2017
1489,7,4,1,0,6,2017
1489,7,6,1,0,6,2017
1489,7,7,1,0,6,2017
1489,7,9,1,0,6,2017
1489,7,10,1,0,6,2017
1490,1,1,1,0,6,2017
1490,1,2,1,0,6,2017
1490,1,3,1,0,6,2017
1490,1,4,1,0,6,2017
1490,1,5,1,0,6,2017
1490,1,6,1,0,6,2017
1490,1,7,1,0,6,2017
1490,1,8,1,0,6,2017
1490,1,9,1,0,6,2017
1490,1,10,1,0,6,2017
1491,2,1,1,0,6,2017
1491,2,2,1,0,6,2017
1491,2,3,1,0,6,2017
1491,2,4,1,0,6,2017
1491,2,5,1,0,6,2017
1491,2,6,1,0,6,2017
1491,2,7,1,0,6,2017
1491,2,8,1,0,6,2017
1491,2,9,1,0,6,2017
1491,2,10,1,0,6,2017
1492,3,1,1,0,6,2017
1492,3,2,1,0,6,2017
1492,3,3,1,0,6,2017
1492,3,4,1,0,6,2017
1492,3,5,1,0,6,2017
1492,3,6,1,0,6,2017
1492,3,7,1,0,6,2017
1492,3,8,1,0,6,2017
1492,3,9,1,0,6,2017
1492,3,10,1,0,6,2017
1493,4,1,1,0,6,2017
1493,4,2,1,0,6,2017
1493,4,3,1,0,6,2017
1493,4,4,1,0,6,2017
1493,4,5,1,0,6,2017
1493,4,6,1,0,6,2017
1493,4,7,1,0,6,2017
1493,4,8,1,0,6,2017
1493,4,9,1,0,6,2017
1493,4,10,1,0,6,2017
1494,5,1,1,0,6,2017
1494,5,2,1,0,6,2017
1494,5,3,1,0,6,2017
1494,5,4,1,0,6,2017
1494,5,5,1,0,6,2017
1494,5,6,1,0,6,2017
1494,5,7,1,0,6,2017
1494,5,8,1,0,6,2017
1494,5,9,1,0,6,2017
1494,5,10,1,0,6,2017
1495,6,1,1,0,7,2017
1495,6,2,1,0,7,2017
1495,6,3,1,0,7,2017
1495,6,4,1,0,7,2017
1495,6,5,1,0,7,2017
1495,6,6,1,0,7,2017
1495,6,7,1,0,7,2017
1495,6,8,1,0,7,2017
1495,6,9,1,0,7,2017
1495,6,10,1,0,7,2017
1496,7,4,1,0,7,2017
1496,7,9,1,0,7,2017
1496,7,10,1,0,7,2017
1497,1,1,1,0,7,2017
1497,1,2,1,0,7,2017
1497,1,3,1,0,7,2017
1497,1,4,1,0,7,2017
1497,1,5,1,0,7,2017
1497,1,6,1,0,7,2017
1497,1,7,1,0,7,2017
1497,1,8,1,0,7,2017
1497,1,9,1,0,7,2017
1497,1,10,1,0,7,2017
1498,2,1,1,0,7,2017
1498,2,2,1,0,7,2017
1498,2,3,1,0,7,2017
1498,2,4,1,0,7,2017
1498,2,5,1,0,7,2017
1498,2,6,1,0,7,2017
1498,2,7,1,0,7,2017
1498,2,8,1,0,7,2017
1498,2,9,1,0,7,2017
1498,2,10,1,0,7,2017
1499,3,1,1,0,7,2017
1499,3,2,1,0,7,2017
1499,3,3,1,0,7,2017
1499,3,4,1,0,7,2017
1499,3,5,1,0,7,2017
1499,3,6,1,0,7,2017
1499,3,7,1,0,7,2017
1499,3,8,1,0,7,2017
1499,3,9,1,0,7,2017
1499,3,10,1,0,7,2017
1500,4,1,1,0,7,2017
1500,4,2,1,0,7,2017
1500,4,3,1,0,7,2017
1500,4,4,1,0,7,2017
1500,4,5,1,0,7,2017
1500,4,6,1,0,7,2017
1500,4,7,1,0,7,2017
1500,4,8,1,0,7,2017
1500,4,9,1,0,7,2017
1500,4,10,1,0,7,2017
1501,5,1,1,0,7,2017
1501,5,2,1,0,7,2017
1501,5,3,1,0,7,2017
1501,5,4,1,0,7,2017
1501,5,5,1,0,7,2017
1501,5,6,1,0,7,2017
1501,5,7,1,0,7,2017
1501,5,8,1,0,7,2017
1501,5,9,1,0,7,2017
1501,5,10,1,0,7,2017
1502,6,1,1,0,7,2017
1502,6,2,1,0,7,2017
1502,6,3,1,0,7,2017
1502,6,4,1,0,7,2017
1502,6,5,1,0,7,2017
1502,6,6,1,0,7,2017
1502,6,7,1,0,7,2017
1502,6,8,1,0,7,2017
1502,6,9,1,0,7,2017
1502,6,10,1,0,7,2017
1503,7,2,1,0,7,2017
1503,7,4,1,0,7,2017
1503,7,6,1,0,7,2017
1503,7,9,1,0,7,2017
1504,1,1,1,0,7,2017
1504,1,2,1,0,7,2017
1504,1,3,1,0,7,2017
1504,1,4,1,0,7,2017
1504,1,5,1,0,7,2017
1504,1,6,1,0,7,2017
1504,1,7,1,0,7,2017
1504,1,8,1,0,7,2017
1504,1,9,1,0,7,2017
1504,1,10,1,0,7,2017
1505,2,1,1,0,7,2017
1505,2,2,1,0,7,2017
1505,2,3,1,0,7,2017
1505,2,4,1,0,7,2017
1505,2,5,1,0,7,2017
1505,2,6,1,0,7,2017
1505,2,7,1,0,7,2017
1505,2,8,1,0,7,2017
1505,2,9,1,0,7,2017
1505,2,10,1,0,7,2017
1506,3,1,1,0,7,2017
1506,3,2,1,0,7,2017
1506,3,3,1,0,7,2017
1506,3,4,1,0,7,2017
1506,3,5,1,0,7,2017
1506,3,6,1,0,7,2017
1506,3,7,1,0,7,2017
1506,3,8,1,0,7,2017
1506,3,9,1,0,7,2017
1506,3,10,1,0,7,2017
1507,4,1,1,0,7,2017
1507,4,2,1,0,7,2017
1507,4,3,1,0,7,2017
1507,4,4,1,0,7,2017
1507,4,5,1,0,7,2017
1507,4,6,1,0,7,2017
1507,4,7,1,0,7,2017
1507,4,8,1,0,7,2017
1507,4,9,1,0,7,2017
1507,4,10,1,0,7,2017
1508,5,1,1,0,7,2017
1508,5,2,1,0,7,2017
1508,5,3,1,0,7,2017
1508,5,4,1,0,7,2017
1508,5,5,1,0,7,2017
1508,5,6,1,0,7,2017
1508,5,7,1,0,7,2017
1508,5,8,1,0,7,2017
1508,5,9,1,0,7,2017
1508,5,10,1,0,7,2017
1509,6,1,1,0,7,2017
1509,6,3,1,0,7,2017
1509,6,4,1,0,7,2017
1509,6,5,1,0,7,2017
1509,6,6,1,0,7,2017
1509,6,7,1,0,7,2017
1509,6,8,1,0,7,2017
1509,6,9,1,0,7,2017
1509,6,10,1,0,7,2017
1510,7,3,1,0,7,2017
1510,7,4,1,0,7,2017
1510,7,6,1,0,7,2017
1510,7,9,1,0,7,2017
1510,7,10,1,0,7,2017
1511,1,1,1,0,7,2017
1511,1,2,1,0,7,2017
1511,1,3,1,0,7,2017
1511,1,4,1,0,7,2017
1511,1,5,1,0,7,2017
1511,1,6,1,0,7,2017
1511,1,7,1,0,7,2017
1511,1,8,1,0,7,2017
1511,1,9,1,0,7,2017
1511,1,10,1,0,7,2017
1512,2,1,1,0,7,2017
1512,2,2,1,0,7,2017
1512,2,3,1,0,7,2017
1512,2,4,1,0,7,2017
1512,2,5,1,0,7,2017
1512,2,6,1,0,7,2017
1512,2,7,1,0,7,2017
1512,2,8,1,0,7,2017
1512,2,9,1,0,7,2017
1512,2,10,1,0,7,2017
1513,3,1,1,0,7,2017
1513,3,2,1,0,7,2017
1513,3,3,1,0,7,2017
1513,3,4,1,0,7,2017
1513,3,5,1,0,7,2017
1513,3,6,1,0,7,2017
1513,3,7,1,0,7,2017
1513,3,8,1,0,7,2017
1513,3,9,1,0,7,2017
1513,3,10,1,0,7,2017
1514,4,1,1,0,7,2017
1514,4,2,1,0,7,2017
1514,4,3,1,0,7,2017
1514,4,4,1,0,7,2017
1514,4,5,1,0,7,2017
1514,4,6,1,0,7,2017
1514,4,7,1,0,7,2017
1514,4,8,1,0,7,2017
1514,4,9,1,0,7,2017
1514,4,10,1,0,7,2017
1515,5,1,1,0,7,2017
1515,5,2,1,0,7,2017
1515,5,3,1,0,7,2017
1515,5,4,1,0,7,2017
1515,5,5,1,0,7,2017
1515,5,6,1,0,7,2017
1515,5,7,1,0,7,2017
1515,5,8,1,0,7,2017
1515,5,9,1,0,7,2017
1515,5,10,1,0,7,2017
1516,6,2,1,0,7,2017
1516,6,3,1,0,7,2017
1516,6,4,1,0,7,2017
1516,6,5,1,0,7,2017
1516,6,6,1,0,7,2017
1516,6,7,1,0,7,2017
1516,6,8,1,0,7,2017
1516,6,9,1,0,7,2017
1516,6,10,1,0,7,2017
1517,7,1,1,0,7,2017
1517,7,2,1,0,7,2017
1517,7,3,1,0,7,2017
1517,7,4,1,0,7,2017
1517,7,9,1,0,7,2017
1517,7,10,1,0,7,2017
1518,1,1,1,0,7,2017
1518,1,2,1,0,7,2017
1518,1,3,1,0,7,2017
1518,1,4,1,0,7,2017
1518,1,5,1,0,7,2017
1518,1,6,1,0,7,2017
1518,1,7,1,0,7,2017
1518,1,8,1,0,7,2017
1518,1,9,1,0,7,2017
1518,1,10,1,0,7,2017
1519,2,1,1,0,7,2017
1519,2,2,1,0,7,2017
1519,2,3,1,0,7,2017
1519,2,4,1,0,7,2017
1519,2,5,1,0,7,2017
1519,2,6,1,0,7,2017
1519,2,7,1,0,7,2017
1519,2,8,1,0,7,2017
1519,2,9,1,0,7,2017
1519,2,10,1,0,7,2017
1520,3,1,1,0,7,2017
1520,3,2,1,0,7,2017
1520,3,3,1,0,7,2017
1520,3,4,1,0,7,2017
1520,3,5,1,0,7,2017
1520,3,6,1,0,7,2017
1520,3,7,1,0,7,2017
1520,3,8,1,0,7,2017
1520,3,9,1,0,7,2017
1520,3,10,1,0,7,2017
1521,4,1,1,0,7,2017
1521,4,2,1,0,7,2017
1521,4,3,1,0,7,2017
1521,4,4,1,0,7,2017
1521,4,5,1,0,7,2017
1521,4,6,1,0,7,2017
1521,4,7,1,0,7,2017
1521,4,8,1,0,7,2017
1521,4,9,1,0,7,2017
1521,4,10,1,0,7,2017
1522,5,1,1,0,7,2017
1522,5,2,1,0,7,2017
1522,5,3,1,0,7,2017
1522,5,4,1,0,7,2017
1522,5,5,1,0,7,2017
1522,5,6,1,0,7,2017
1522,5,7,1,0,7,2017
1522,5,8,1,0,7,2017
1522,5,9,1,0,7,2017
1522,5,10,1,0,7,2017
1523,6,1,1,0,7,2017
1523,6,2,1,0,7,2017
1523,6,3,1,0,7,2017
1523,6,4,1,0,7,2017
1523,6,5,1,0,7,2017
1523,6,6,1,0,7,2017
1523,6,7,1,0,7,2017
1523,6,8,1,0,7,2017
1523,6,9,1,0,7,2017
1523,6,10,1,0,7,2017
1524,7,1,1,0,7,2017
1524,7,3,1,0,7,2017
1524,7,6,1,0,7,2017
1524,7,7,1,0,7,2017
1524,7,9,1,0,7,2017
1524,7,10,1,0,7,2017
1525,1,1,1,0,7,2017
1525,1,2,1,0,7,2017
1525,1,3,1,0,7,2017
1525,1,4,1,0,7,2017
1525,1,5,1,0,7,2017
1525,1,6,1,0,7,2017
1525,1,7,1,0,7,2017
1525,1,8,1,0,7,2017
1525,1,9,1,0,7,2017
1525,1,10,1,0,7,2017
1526,2,1,1,0,8,2017
1526,2,2,1,0,8,2017
1526,2,3,1,0,8,2017
1526,2,4,1,0,8,2017
1526,2,5,1,0,8,2017
1526,2,6,1,0,8,2017
1526,2,7,1,0,8,2017
1526,2,8,1,0,8,2017
1526,2,9,1,0,8,2017
1526,2,10,1,0,8,2017
1527,3,1,1,0,8,2017
1527,3,2,1,0,8,2017
1527,3,3,1,0,8,2017
1527,3,4,1,0,8,2017
1527,3,5,1,0,8,2017
1527,3,6,1,0,8,2017
1527,3,7,1,0,8,2017
1527,3,8,1,0,8,2017
1527,3,9,1,0,8,2017
1527,3,10,1,0,8,2017
1528,4,1,1,0,8,2017
1528,4,2,1,0,8,2017
1528,4,3,1,0,8,2017
1528,4,4,1,0,8,2017
1528,4,5,1,0,8,2017
1528,4,6,1,0,8,2017
1528,4,7,1,0,8,2017
1528,4,8,1,0,8,2017
1528,4,9,1,0,8,2017
1528,4,10,1,0,8,2017
1529,5,1,1,0,8,2017
1529,5,2,1,0,8,2017
1529,5,3,1,0,8,2017
1529,5,4,1,0,8,2017
1529,5,5,1,0,8,2017
1529,5,6,1,0,8,2017
1529,5,7,1,0,8,2017
1529,5,8,1,0,8,2017
1529,5,9,1,0,8,2017
1529,5,10,1,0,8,2017
1530,6,1,1,0,8,2017
1530,6,2,1,0,8,2017
1530,6,3,1,0,8,2017
1530,6,4,1,0,8,2017
1530,6,5,1,0,8,2017
1530,6,6,1,0,8,2017
1530,6,7,1,0,8,2017
1530,6,8,1,0,8,2017
1530,6,9,1,0,8,2017
1530,6,10,1,0,8,2017
1531,7,4,1,0,8,2017
1531,7,6,1,0,8,2017
1531,7,7,1,0,8,2017
1532,1,1,1,0,8,2017
1532,1,2,1,0,8,2017
1532,1,3,1,0,8,2017
1532,1,4,1,0,8,2017
1532,1,5,1,0,8,2017
1532,1,6,1,0,8,2017
1532,1,7,1,0,8,2017
1532,1,8,1,0,8,2017
1532,1,9,1,0,8,2017
1532,1,10,1,0,8,2017
1533,2,1,1,0,8,2017
1533,2,2,1,0,8,2017
1533,2,3,1,0,8,2017
1533,2,4,1,0,8,2017
1533,2,5,1,0,8,2017
1533,2,6,1,0,8,2017
1533,2,7,1,0,8,2017
1533,2,8,1,0,8,2017
1533,2,9,1,0,8,2017
1533,2,10,1,0,8,2017
1534,3,1,1,0,8,2017
1534,3,2,1,0,8,2017
1534,3,3,1,0,8,2017
1534,3,4,1,0,8,2017
1534,3,5,1,0,8,2017
1534,3,6,1,0,8,2017
1534,3,7,1,0,8,2017
1534,3,8,1,0,8,2017
1534,3,9,1,0,8,2017
1534,3,10,1,0,8,2017
1535,4,1,1,0,8,2017
1535,4,2,1,0,8,2017
1535,4,3,1,0,8,2017
1535,4,4,1,0,8,2017
1535,4,5,1,0,8,2017
1535,4,6,1,0,8,2017
1535,4,7,1,0,8,2017
1535,4,8,1,0,8,2017
1535,4,9,1,0,8,2017
1535,4,10,1,0,8,2017
1536,5,1,1,0,8,2017
1536,5,2,1,0,8,2017
1536,5,3,1,0,8,2017
1536,5,4,1,0,8,2017
1536,5,5,1,0,8,2017
1536,5,6,1,0,8,2017
1536,5,7,1,0,8,2017
1536,5,8,1,0,8,2017
1536,5,9,1,0,8,2017
1536,5,10,1,0,8,2017
1537,6,1,1,0,8,2017
1537,6,2,1,0,8,2017
1537,6,3,1,0,8,2017
1537,6,4,1,0,8,2017
1537,6,5,1,0,8,2017
1537,6,6,1,0,8,2017
1537,6,7,1,0,8,2017
1537,6,8,1,0,8,2017
1537,6,9,1,0,8,2017
1537,6,10,1,0,8,2017
1538,7,4,1,0,8,2017
1538,7,6,1,0,8,2017
1538,7,7,1,0,8,2017
1538,7,9,1,0,8,2017
1539,1,1,1,0,8,2017
1539,1,2,1,0,8,2017
1539,1,3,1,0,8,2017
1539,1,4,1,0,8,2017
1539,1,5,1,0,8,2017
1539,1,6,1,0,8,2017
1539,1,7,1,0,8,2017
1539,1,8,1,0,8,2017
1539,1,9,1,0,8,2017
1539,1,10,1,0,8,2017
1540,2,1,1,0,8,2017
1540,2,2,1,0,8,2017
1540,2,3,1,0,8,2017
1540,2,4,1,0,8,2017
1540,2,5,1,0,8,2017
1540,2,6,1,0,8,2017
1540,2,7,1,0,8,2017
1540,2,8,1,0,8,2017
1540,2,9,1,0,8,2017
