date,day_of_week,brand,cnt,workday,tiaoxiu,month,year
622,2,3,348,1,0,11,2014
622,2,4,422,1,0,11,2014
622,2,5,196,1,0,11,2014
622,2,6,207,1,0,11,2014
622,2,7,156,1,0,11,2014
622,2,8,338,1,0,11,2014
622,2,9,551,1,0,11,2014
622,2,10,374,1,0,11,2014
623,3,1,56,1,0,11,2014
623,3,2,300,1,0,11,2014
623,3,3,207,1,0,11,2014
623,3,4,414,1,0,11,2014
623,3,5,122,1,0,11,2014
623,3,6,237,1,0,11,2014
623,3,7,320,1,0,11,2014
623,3,8,229,1,0,11,2014
623,3,9,472,1,0,11,2014
623,3,10,373,1,0,11,2014
624,4,1,133,1,0,11,2014
624,4,2,189,1,0,11,2014
624,4,3,186,1,0,11,2014
624,4,4,217,1,0,11,2014
624,4,5,120,1,0,11,2014
624,4,6,173,1,0,11,2014
624,4,7,297,1,0,11,2014
624,4,8,158,1,0,11,2014
624,4,9,316,1,0,11,2014
624,4,10,220,1,0,11,2014
625,5,1,266,1,0,11,2014
625,5,2,103,1,0,11,2014
625,5,3,228,1,0,11,2014
625,5,4,338,1,0,11,2014
625,5,5,131,1,0,11,2014
625,5,6,203,1,0,11,2014
625,5,7,175,1,0,11,2014
625,5,8,197,1,0,11,2014
625,5,9,345,1,0,11,2014
625,5,10,499,1,0,11,2014
626,6,3,32,1,0,11,2014
626,6,4,42,1,0,11,2014
626,6,6,40,1,0,11,2014
626,6,8,31,1,0,11,2014
626,6,9,45,1,0,11,2014
626,6,10,50,1,0,11,2014
627,7,10,22,1,0,11,2014
628,1,1,266,1,0,11,2014
628,1,2,206,1,0,11,2014
628,1,3,152,1,0,11,2014
628,1,4,574,1,0,11,2014
628,1,5,26,1,0,11,2014
628,1,6,235,1,0,11,2014
628,1,7,150,1,0,11,2014
628,1,8,197,1,0,11,2014
628,1,9,571,1,0,11,2014
628,1,10,319,1,0,11,2014
629,2,1,272,1,0,11,2014
629,2,2,161,1,0,11,2014
629,2,3,507,1,0,11,2014
629,2,4,528,1,0,11,2014
629,2,5,359,1,0,11,2014
629,2,6,288,1,0,11,2014
629,2,7,437,1,0,11,2014
629,2,8,184,1,0,11,2014
629,2,9,967,1,0,11,2014
629,2,10,574,1,0,11,2014
630,3,1,198,1,0,11,2014
630,3,2,180,1,0,11,2014
630,3,3,237,1,0,11,2014
630,3,4,315,1,0,11,2014
630,3,5,244,1,0,11,2014
630,3,6,237,1,0,11,2014
630,3,7,262,1,0,11,2014
630,3,8,172,1,0,11,2014
630,3,9,708,1,0,11,2014
630,3,10,559,1,0,11,2014
631,4,1,44,1,0,11,2014
631,4,2,94,1,0,11,2014
631,4,3,279,1,0,11,2014
631,4,4,279,1,0,11,2014
631,4,5,120,1,0,11,2014
631,4,6,199,1,0,11,2014
631,4,7,160,1,0,11,2014
631,4,8,203,1,0,11,2014
631,4,9,469,1,0,11,2014
631,4,10,293,1,0,11,2014
632,5,1,145,1,0,11,2014
632,5,2,129,1,0,11,2014
632,5,3,101,1,0,11,2014
632,5,4,253,1,0,11,2014
632,5,5,157,1,0,11,2014
632,5,6,170,1,0,11,2014
632,5,7,200,1,0,11,2014
632,5,8,123,1,0,11,2014
632,5,9,536,1,0,11,2014
632,5,10,379,1,0,11,2014
633,6,2,32,1,0,11,2014
633,6,3,32,1,0,11,2014
633,6,4,42,1,0,11,2014
633,6,5,33,1,0,11,2014
633,6,6,58,1,0,11,2014
633,6,8,31,1,0,11,2014
633,6,9,45,1,0,11,2014
633,6,10,25,1,0,11,2014
634,7,6,5,1,0,11,2014
635,1,1,145,1,0,11,2014
635,1,2,309,1,0,11,2014
635,1,3,304,1,0,11,2014
635,1,4,372,1,0,11,2014
635,1,5,78,1,0,11,2014
635,1,6,161,1,0,11,2014
635,1,7,100,1,0,11,2014
635,1,8,74,1,0,11,2014
635,1,9,583,1,0,11,2014
635,1,10,419,1,0,11,2014
636,2,1,605,1,0,11,2014
636,2,2,225,1,0,11,2014
636,2,3,412,1,0,11,2014
636,2,4,486,1,0,11,2014
636,2,5,261,1,0,11,2014
636,2,6,219,1,0,11,2014
636,2,7,250,1,0,11,2014
636,2,8,92,1,0,11,2014
636,2,9,536,1,0,11,2014
636,2,10,424,1,0,11,2014
637,3,1,282,1,0,11,2014
637,3,2,180,1,0,11,2014
637,3,3,296,1,0,11,2014
637,3,4,375,1,0,11,2014
637,3,5,213,1,0,11,2014
637,3,6,199,1,0,11,2014
637,3,7,291,1,0,11,2014
637,3,8,315,1,0,11,2014
637,3,9,597,1,0,11,2014
637,3,10,303,1,0,11,2014
638,4,1,222,1,0,11,2014
638,4,2,94,1,0,11,2014
638,4,3,348,1,0,11,2014
638,4,4,279,1,0,11,2014
638,4,5,96,1,0,11,2014
638,4,6,224,1,0,11,2014
638,4,7,183,1,0,11,2014
638,4,8,158,1,0,11,2014
638,4,9,382,1,0,11,2014
638,4,10,238,1,0,11,2014
639,5,1,218,1,0,11,2014
639,5,2,232,1,0,11,2014
639,5,3,304,1,0,11,2014
639,5,4,237,1,0,11,2014
639,5,5,235,1,0,11,2014
639,5,6,161,1,0,11,2014
639,5,7,225,1,0,11,2014
639,5,8,123,1,0,11,2014
639,5,9,524,1,0,11,2014
639,5,10,319,1,0,11,2014
640,6,1,60,1,0,11,2014
640,6,2,32,1,0,11,2014
640,6,3,32,1,0,11,2014
640,6,4,63,1,0,11,2014
640,6,6,23,1,0,11,2014
640,6,9,60,1,0,11,2014
640,6,10,75,1,0,11,2014
641,1,1,411,1,0,12,2014
641,1,2,154,1,0,12,2014
641,1,3,380,1,0,12,2014
641,1,4,507,1,0,12,2014
641,1,5,157,1,0,12,2014
641,1,6,198,1,0,12,2014
641,1,7,275,1,0,12,2014
641,1,8,246,1,0,12,2014
641,1,9,488,1,0,12,2014
641,1,10,599,1,0,12,2014
642,2,1,151,1,0,12,2014
642,2,2,225,1,0,12,2014
642,2,3,95,1,0,12,2014
642,2,4,486,1,0,12,2014
642,2,5,65,1,0,12,2014
642,2,6,253,1,0,12,2014
642,2,7,281,1,0,12,2014
642,2,8,215,1,0,12,2014
642,2,9,327,1,0,12,2014
642,2,10,349,1,0,12,2014
643,3,1,113,1,0,12,2014
643,3,2,120,1,0,12,2014
643,3,3,444,1,0,12,2014
643,3,4,473,1,0,12,2014
643,3,5,61,1,0,12,2014
643,3,6,231,1,0,12,2014
643,3,7,233,1,0,12,2014
643,3,8,229,1,0,12,2014
643,3,9,486,1,0,12,2014
643,3,10,419,1,0,12,2014
644,4,1,89,1,0,12,2014
644,4,2,94,1,0,12,2014
644,4,3,163,1,0,12,2014
644,4,4,356,1,0,12,2014
644,4,5,96,1,0,12,2014
644,4,6,144,1,0,12,2014
644,4,7,252,1,0,12,2014
644,4,8,203,1,0,12,2014
644,4,9,447,1,0,12,2014
644,4,10,348,1,0,12,2014
645,5,1,290,1,0,12,2014
645,5,2,232,1,0,12,2014
645,5,3,152,1,0,12,2014
645,5,4,220,1,0,12,2014
645,5,5,78,1,0,12,2014
645,5,6,194,1,0,12,2014
645,5,7,200,1,0,12,2014
645,5,8,98,1,0,12,2014
645,5,9,452,1,0,12,2014
645,5,10,300,1,0,12,2014
646,6,1,30,1,0,12,2014
646,6,3,32,1,0,12,2014
646,6,4,42,1,0,12,2014
646,6,6,23,1,0,12,2014
646,6,7,62,1,0,12,2014
646,6,9,30,1,0,12,2014
646,6,10,75,1,0,12,2014
647,7,6,5,1,0,12,2014
648,1,1,242,1,0,12,2014
648,1,2,180,1,0,12,2014
648,1,3,304,1,0,12,2014
648,1,4,490,1,0,12,2014
648,1,5,209,1,0,12,2014
648,1,6,207,1,0,12,2014
648,1,7,150,1,0,12,2014
648,1,8,319,1,0,12,2014
648,1,9,655,1,0,12,2014
648,1,10,419,1,0,12,2014
649,2,1,363,1,0,12,2014
649,2,2,64,1,0,12,2014
649,2,3,317,1,0,12,2014
649,2,4,739,1,0,12,2014
649,2,5,163,1,0,12,2014
649,2,6,323,1,0,12,2014
649,2,7,406,1,0,12,2014
649,2,8,215,1,0,12,2014
649,2,9,804,1,0,12,2014
649,2,10,549,1,0,12,2014
650,3,1,198,1,0,12,2014
650,3,2,90,1,0,12,2014
650,3,3,177,1,0,12,2014
650,3,4,473,1,0,12,2014
650,3,5,183,1,0,12,2014
650,3,6,177,1,0,12,2014
650,3,8,172,1,0,12,2014
650,3,9,444,1,0,12,2014
650,3,10,233,1,0,12,2014
651,4,1,111,1,0,12,2014
651,4,2,94,1,0,12,2014
651,4,3,325,1,0,12,2014
651,4,4,310,1,0,12,2014
651,4,5,144,1,0,12,2014
651,4,6,207,1,0,12,2014
651,4,7,114,1,0,12,2014
651,4,8,203,1,0,12,2014
651,4,9,458,1,0,12,2014
651,4,10,366,1,0,12,2014
652,5,1,266,1,0,12,2014
652,5,2,334,1,0,12,2014
652,5,3,279,1,0,12,2014
652,5,4,574,1,0,12,2014
652,5,5,209,1,0,12,2014
652,5,6,180,1,0,12,2014
652,5,7,175,1,0,12,2014
652,5,8,197,1,0,12,2014
652,5,9,452,1,0,12,2014
652,5,10,359,1,0,12,2014
653,6,2,64,1,0,12,2014
653,6,3,32,1,0,12,2014
653,6,4,21,1,0,12,2014
653,6,5,33,1,0,12,2014
653,6,6,46,1,0,12,2014
653,6,7,31,1,0,12,2014
653,6,8,92,1,0,12,2014
653,6,9,104,1,0,12,2014
653,6,10,50,1,0,12,2014
654,7,3,27,1,0,12,2014
655,1,1,169,1,0,12,2014
655,1,2,257,1,0,12,2014
655,1,3,279,1,0,12,2014
655,1,4,422,1,0,12,2014
655,1,5,104,1,0,12,2014
655,1,6,203,1,0,12,2014
655,1,7,125,1,0,12,2014
655,1,8,197,1,0,12,2014
655,1,9,762,1,0,12,2014
655,1,10,639,1,0,12,2014
656,2,1,60,1,0,12,2014
656,2,2,129,1,0,12,2014
656,2,3,475,1,0,12,2014
656,2,4,422,1,0,12,2014
656,2,5,65,1,0,12,2014
656,2,6,219,1,0,12,2014
656,2,7,156,1,0,12,2014
656,2,8,215,1,0,12,2014
656,2,9,729,1,0,12,2014
656,2,10,524,1,0,12,2014
657,3,1,282,1,0,12,2014
657,3,2,240,1,0,12,2014
657,3,3,237,1,0,12,2014
657,3,4,434,1,0,12,2014
657,3,5,61,1,0,12,2014
657,3,6,226,1,0,12,2014
657,3,7,146,1,0,12,2014
657,3,8,373,1,0,12,2014
657,3,9,778,1,0,12,2014
657,3,10,419,1,0,12,2014
658,4,1,155,1,0,12,2014
658,4,2,94,1,0,12,2014
658,4,3,209,1,0,12,2014
658,4,4,279,1,0,12,2014
658,4,5,48,1,0,12,2014
658,4,6,549,1,0,12,2014
658,4,7,229,1,0,12,2014
658,4,8,90,1,0,12,2014
658,4,9,524,1,0,12,2014
658,4,10,348,1,0,12,2014
659,5,1,218,1,0,12,2014
659,5,2,154,1,0,12,2014
659,5,3,177,1,0,12,2014
659,5,4,287,1,0,12,2014
659,5,5,131,1,0,12,2014
659,5,6,230,1,0,12,2014
659,5,7,150,1,0,12,2014
659,5,8,270,1,0,12,2014
659,5,9,607,1,0,12,2014
659,5,10,439,1,0,12,2014
660,6,2,32,1,0,12,2014
660,6,4,21,1,0,12,2014
660,6,6,29,1,0,12,2014
660,6,9,45,1,0,12,2014
661,1,1,145,1,0,12,2014
661,1,2,129,1,0,12,2014
661,1,3,228,1,0,12,2014
661,1,4,253,1,0,12,2014
661,1,5,287,1,0,12,2014
661,1,6,124,1,0,12,2014
661,1,7,125,1,0,12,2014
661,1,8,172,1,0,12,2014
661,1,9,488,1,0,12,2014
661,1,10,319,1,0,12,2014
662,2,1,333,1,0,12,2014
662,2,2,418,1,0,12,2014
662,2,3,380,1,0,12,2014
662,2,4,612,1,0,12,2014
662,2,5,294,1,0,12,2014
662,2,6,403,1,0,12,2014
662,2,7,499,1,0,12,2014
662,2,8,461,1,0,12,2014
662,2,9,923,1,0,12,2014
662,2,10,649,1,0,12,2014
663,3,1,141,1,0,12,2014
663,3,2,180,1,0,12,2014
663,3,3,355,1,0,12,2014
663,3,4,473,1,0,12,2014
663,3,5,213,1,0,12,2014
663,3,6,210,1,0,12,2014
663,3,7,116,1,0,12,2014
663,3,8,115,1,0,12,2014
663,3,9,750,1,0,12,2014
663,3,10,396,1,0,12,2014
664,4,1,133,1,0,12,2014
664,4,2,71,1,0,12,2014
664,4,3,232,1,0,12,2014
664,4,4,155,1,0,12,2014
664,4,5,96,1,0,12,2014
664,4,6,93,1,0,12,2014
664,4,7,92,1,0,12,2014
664,4,8,113,1,0,12,2014
664,4,9,327,1,0,12,2014
664,4,10,201,1,0,12,2014
665,5,1,411,1,0,12,2014
665,5,2,206,1,0,12,2014
665,5,3,329,1,0,12,2014
665,5,4,321,1,0,12,2014
665,5,5,104,1,0,12,2014
665,5,6,267,1,0,12,2014
665,5,7,300,1,0,12,2014
665,5,8,270,1,0,12,2014
665,5,9,929,1,0,12,2014
665,5,10,499,1,0,12,2014
666,6,2,32,1,0,12,2014
666,6,4,84,1,0,12,2014
666,6,6,75,1,0,12,2014
666,6,7,31,1,0,12,2014
666,6,9,164,1,0,12,2014
666,6,10,25,1,0,12,2014
667,1,1,435,1,0,12,2014
667,1,2,129,1,0,12,2014
667,1,3,456,1,0,12,2014
667,1,4,507,1,0,12,2014
667,1,5,209,1,0,12,2014
667,1,6,263,1,0,12,2014
667,1,7,250,1,0,12,2014
667,1,8,246,1,0,12,2014
667,1,9,869,1,0,12,2014
667,1,10,559,1,0,12,2014
668,2,1,151,1,0,12,2014
668,2,2,161,1,0,12,2014
668,2,3,127,1,0,12,2014
668,2,4,275,1,0,12,2014
668,2,5,98,1,0,12,2014
668,2,6,150,1,0,12,2014
668,2,7,156,1,0,12,2014
668,2,8,184,1,0,12,2014
668,2,9,506,1,0,12,2014
668,2,10,424,1,0,12,2014
669,3,1,56,1,0,12,2014
669,3,2,60,1,0,12,2014
669,3,3,59,1,0,12,2014
669,3,4,158,1,0,12,2014
669,3,5,91,1,0,12,2014
669,3,6,306,1,0,12,2014
669,3,7,29,1,0,12,2014
669,3,8,29,1,0,12,2014
669,3,9,181,1,0,12,2014
669,3,10,140,1,0,12,2014
670,4,3,51,0,0,1,2015
670,4,4,17,0,0,1,2015
670,4,6,5,0,0,1,2015
670,4,9,48,0,0,1,2015
671,5,6,5,0,0,1,2015
672,6,6,6,0,0,1,2015
672,6,7,34,0,0,1,2015
673,7,1,917,1,1,1,2015
673,7,2,1036,1,1,1,2015
673,7,3,991,1,1,1,2015
673,7,4,1642,1,1,1,2015
673,7,5,278,1,1,1,2015
673,7,6,792,1,1,1,2015
673,7,7,503,1,1,1,2015
673,7,8,670,1,1,1,2015
673,7,9,1467,1,1,1,2015
673,7,10,2058,1,1,1,2015
674,1,1,953,1,0,1,2015
674,1,2,563,1,0,1,2015
674,1,3,471,1,0,1,2015
674,1,4,1312,1,0,1,2015
674,1,5,457,1,0,1,2015
674,1,6,600,1,0,1,2015
674,1,7,737,1,0,1,2015
674,1,8,349,1,0,1,2015
674,1,9,1458,1,0,1,2015
674,1,10,1485,1,0,1,2015
675,2,1,794,1,0,1,2015
675,2,2,985,1,0,1,2015
675,2,3,589,1,0,1,2015
675,2,4,2102,1,0,1,2015
675,2,5,536,1,0,1,2015
675,2,6,806,1,0,1,2015
675,2,7,751,1,0,1,2015
675,2,8,437,1,0,1,2015
675,2,9,2165,1,0,1,2015
675,2,10,1447,1,0,1,2015
676,3,1,617,1,0,1,2015
676,3,2,394,1,0,1,2015
676,3,3,420,1,0,1,2015
676,3,4,992,1,0,1,2015
676,3,5,233,1,0,1,2015
676,3,6,447,1,0,1,2015
676,3,7,573,1,0,1,2015
676,3,8,188,1,0,1,2015
676,3,9,1154,1,0,1,2015
676,3,10,892,1,0,1,2015
677,4,1,558,1,0,1,2015
677,4,2,851,1,0,1,2015
677,4,3,584,1,0,1,2015
677,4,4,1254,1,0,1,2015
677,4,5,550,1,0,1,2015
677,4,6,564,1,0,1,2015
677,4,7,801,1,0,1,2015
677,4,8,468,1,0,1,2015
677,4,9,1205,1,0,1,2015
677,4,10,1221,1,0,1,2015
678,5,1,291,1,0,1,2015
678,5,2,535,1,0,1,2015
678,5,3,527,1,0,1,2015
678,5,4,758,1,0,1,2015
678,5,5,314,1,0,1,2015
678,5,6,575,1,0,1,2015
678,5,7,764,1,0,1,2015
678,5,8,296,1,0,1,2015
678,5,9,1107,1,0,1,2015
678,5,10,1223,1,0,1,2015
679,6,1,33,1,0,1,2015
679,6,2,176,1,0,1,2015
679,6,4,439,1,0,1,2015
679,6,6,82,1,0,1,2015
679,6,7,68,1,0,1,2015
679,6,8,67,1,0,1,2015
679,6,9,146,1,0,1,2015
679,6,10,82,1,0,1,2015
680,1,1,476,1,0,1,2015
680,1,2,619,1,0,1,2015
680,1,3,693,1,0,1,2015
680,1,4,795,1,0,1,2015
680,1,5,228,1,0,1,2015
680,1,6,494,1,0,1,2015
680,1,7,273,1,0,1,2015
680,1,8,242,1,0,1,2015
680,1,9,1315,1,0,1,2015
680,1,10,1267,1,0,1,2015
681,2,1,529,1,0,1,2015
681,2,2,598,1,0,1,2015
681,2,3,520,1,0,1,2015
681,2,4,1132,1,0,1,2015
681,2,5,143,1,0,1,2015
681,2,6,359,1,0,1,2015
681,2,7,341,1,0,1,2015
681,2,8,269,1,0,1,2015
681,2,9,1953,1,0,1,2015
681,2,10,628,1,0,1,2015
682,3,1,309,1,0,1,2015
682,3,2,525,1,0,1,2015
682,3,3,453,1,0,1,2015
682,3,4,539,1,0,1,2015
682,3,5,267,1,0,1,2015
682,3,6,294,1,0,1,2015
682,3,7,191,1,0,1,2015
682,3,8,157,1,0,1,2015
682,3,9,1625,1,0,1,2015
682,3,10,510,1,0,1,2015
683,4,1,315,1,0,1,2015
683,4,2,361,1,0,1,2015
683,4,3,229,1,0,1,2015
683,4,4,695,1,0,1,2015
683,4,5,209,1,0,1,2015
683,4,6,245,1,0,1,2015
683,4,7,350,1,0,1,2015
683,4,8,123,1,0,1,2015
683,4,9,597,1,0,1,2015
683,4,10,721,1,0,1,2015
684,5,1,318,1,0,1,2015
684,5,2,366,1,0,1,2015
684,5,3,444,1,0,1,2015
684,5,4,832,1,0,1,2015
684,5,5,200,1,0,1,2015
684,5,6,403,1,0,1,2015
684,5,7,410,1,0,1,2015
684,5,8,296,1,0,1,2015
684,5,9,911,1,0,1,2015
684,5,10,568,1,0,1,2015
685,6,2,35,1,0,1,2015
685,6,3,69,1,0,1,2015
685,6,4,69,1,0,1,2015
685,6,6,44,1,0,1,2015
685,6,7,34,1,0,1,2015
685,6,8,34,1,0,1,2015
685,6,9,114,1,0,1,2015
685,6,10,55,1,0,1,2015
686,7,10,24,1,0,1,2015
687,1,1,265,1,0,1,2015
687,1,2,507,1,0,1,2015
687,1,3,527,1,0,1,2015
687,1,4,573,1,0,1,2015
687,1,5,457,1,0,1,2015
687,1,6,363,1,0,1,2015
687,1,7,437,1,0,1,2015
687,1,8,108,1,0,1,2015
687,1,9,898,1,0,1,2015
687,1,10,1223,1,0,1,2015
688,2,1,397,1,0,1,2015
688,2,2,246,1,0,1,2015
688,2,3,416,1,0,1,2015
688,2,4,716,1,0,1,2015
688,2,5,178,1,0,1,2015
688,2,6,403,1,0,1,2015
688,2,7,648,1,0,1,2015
688,2,8,302,1,0,1,2015
688,2,9,928,1,0,1,2015
688,2,10,655,1,0,1,2015
689,3,1,401,1,0,1,2015
689,3,2,361,1,0,1,2015
689,3,3,517,1,0,1,2015
689,3,4,862,1,0,1,2015
689,3,5,300,1,0,1,2015
689,3,6,341,1,0,1,2015
689,3,7,637,1,0,1,2015
689,3,8,282,1,0,1,2015
689,3,9,638,1,0,1,2015
689,3,10,713,1,0,1,2015
690,4,1,340,1,0,1,2015
690,4,2,490,1,0,1,2015
690,4,3,330,1,0,1,2015
690,4,4,559,1,0,1,2015
690,4,5,209,1,0,1,2015
690,4,6,282,1,0,1,2015
690,4,7,300,1,0,1,2015
690,4,8,296,1,0,1,2015
690,4,9,597,1,0,1,2015
690,4,10,541,1,0,1,2015
691,5,1,318,1,0,1,2015
691,5,2,507,1,0,1,2015
691,5,3,527,1,0,1,2015
691,5,4,591,1,0,1,2015
691,5,5,114,1,0,1,2015
691,5,6,302,1,0,1,2015
691,5,7,328,1,0,1,2015
691,5,8,296,1,0,1,2015
691,5,9,573,1,0,1,2015
691,5,10,677,1,0,1,2015
692,6,1,33,1,0,1,2015
692,6,2,35,1,0,1,2015
692,6,4,116,1,0,1,2015
692,6,5,36,1,0,1,2015
692,6,6,63,1,0,1,2015
692,6,7,68,1,0,1,2015
692,6,9,146,1,0,1,2015
692,6,10,246,1,0,1,2015
693,7,10,24,1,0,1,2015
694,1,1,265,1,0,1,2015
694,1,2,366,1,0,1,2015
694,1,3,554,1,0,1,2015
694,1,4,462,1,0,1,2015
694,1,5,257,1,0,1,2015
694,1,6,353,1,0,1,2015
694,1,7,300,1,0,1,2015
694,1,8,215,1,0,1,2015
694,1,9,872,1,0,1,2015
694,1,10,655,1,0,1,2015
695,2,1,364,1,0,1,2015
695,2,2,317,1,0,1,2015
695,2,3,485,1,0,1,2015
695,2,4,693,1,0,1,2015
695,2,5,214,1,0,1,2015
695,2,6,365,1,0,1,2015
695,2,7,614,1,0,1,2015
695,2,8,571,1,0,1,2015
695,2,9,911,1,0,1,2015
695,2,10,955,1,0,1,2015
696,3,1,216,1,0,1,2015
696,3,2,427,1,0,1,2015
696,3,3,259,1,0,1,2015
696,3,4,625,1,0,1,2015
696,3,5,233,1,0,1,2015
696,3,6,400,1,0,1,2015
696,3,7,478,1,0,1,2015
696,3,8,345,1,0,1,2015
696,3,9,1094,1,0,1,2015
696,3,10,917,1,0,1,2015
697,4,1,340,1,0,1,2015
697,4,2,258,1,0,1,2015
697,4,3,330,1,0,1,2015
697,4,4,745,1,0,1,2015
697,4,5,105,1,0,1,2015
697,4,6,259,1,0,1,2015
697,4,7,100,1,0,1,2015
697,4,8,148,1,0,1,2015
697,4,9,561,1,0,1,2015
697,4,10,480,1,0,1,2015
698,5,1,238,1,0,1,2015
698,5,2,366,1,0,1,2015
698,5,3,444,1,0,1,2015
698,5,4,573,1,0,1,2015
698,5,5,171,1,0,1,2015
698,5,6,403,1,0,1,2015
698,5,7,355,1,0,1,2015
698,5,8,403,1,0,1,2015
698,5,9,742,1,0,1,2015
698,5,10,655,1,0,1,2015
699,6,1,99,1,0,1,2015
699,6,2,176,1,0,1,2015
699,6,4,46,1,0,1,2015
699,6,5,71,1,0,1,2015
699,6,6,151,1,0,1,2015
699,6,7,34,1,0,1,2015
699,6,9,163,1,0,1,2015
699,6,10,55,1,0,1,2015
700,7,9,14,1,0,2,2015
701,1,1,318,1,0,2,2015
701,1,2,366,1,0,2,2015
701,1,3,748,1,0,2,2015
701,1,4,776,1,0,2,2015
701,1,5,257,1,0,2,2015
701,1,6,277,1,0,2,2015
701,1,7,546,1,0,2,2015
701,1,8,349,1,0,2,2015
701,1,9,872,1,0,2,2015
701,1,10,895,1,0,2,2015
702,2,1,397,1,0,2,2015
702,2,2,528,1,0,2,2015
702,2,3,346,1,0,2,2015
702,2,4,762,1,0,2,2015
702,2,5,428,1,0,2,2015
702,2,6,340,1,0,2,2015
702,2,7,171,1,0,2,2015
702,2,8,437,1,0,2,2015
702,2,9,1090,1,0,2,2015
702,2,10,601,1,0,2,2015
703,3,1,309,1,0,2,2015
703,3,2,295,1,0,2,2015
703,3,3,582,1,0,2,2015
703,3,4,1035,1,0,2,2015
703,3,5,367,1,0,2,2015
703,3,6,506,1,0,2,2015
703,3,7,382,1,0,2,2015
703,3,8,376,1,0,2,2015
703,3,9,1033,1,0,2,2015
703,3,10,713,1,0,2,2015
704,4,1,267,1,0,2,2015
704,4,2,258,1,0,2,2015
704,4,3,381,1,0,2,2015
704,4,4,576,1,0,2,2015
704,4,5,157,1,0,2,2015
704,4,6,296,1,0,2,2015
704,4,7,425,1,0,2,2015
704,4,8,197,1,0,2,2015
704,4,9,800,1,0,2,2015
704,4,10,581,1,0,2,2015
705,5,1,450,1,0,2,2015
705,5,2,366,1,0,2,2015
705,5,3,582,1,0,2,2015
705,5,4,665,1,0,2,2015
705,5,5,228,1,0,2,2015
705,5,6,373,1,0,2,2015
705,5,7,164,1,0,2,2015
705,5,8,215,1,0,2,2015
705,5,9,1094,1,0,2,2015
705,5,10,612,1,0,2,2015
706,6,1,33,1,0,2,2015
706,6,2,35,1,0,2,2015
706,6,4,69,1,0,2,2015
706,6,5,36,1,0,2,2015
706,6,6,50,1,0,2,2015
706,6,7,34,1,0,2,2015
706,6,8,34,1,0,2,2015
706,6,9,228,1,0,2,2015
706,6,10,82,1,0,2,2015
707,7,9,14,1,0,2,2015
708,1,1,529,1,0,2,2015
708,1,2,450,1,0,2,2015
708,1,3,776,1,0,2,2015
708,1,4,906,1,0,2,2015
708,1,5,314,1,0,2,2015
708,1,6,348,1,0,2,2015
708,1,7,273,1,0,2,2015
708,1,8,403,1,0,2,2015
708,1,9,1419,1,0,2,2015
708,1,10,1179,1,0,2,2015
709,2,1,628,1,0,2,2015
709,2,2,457,1,0,2,2015
709,2,3,450,1,0,2,2015
709,2,4,1363,1,0,2,2015
709,2,5,464,1,0,2,2015
709,2,6,435,1,0,2,2015
709,2,7,410,1,0,2,2015
709,2,8,370,1,0,2,2015
709,2,9,1172,1,0,2,2015
709,2,10,846,1,0,2,2015
710,3,1,525,1,0,2,2015
710,3,2,492,1,0,2,2015
710,3,3,291,1,0,2,2015
710,3,4,884,1,0,2,2015
710,3,5,700,1,0,2,2015
710,3,6,394,1,0,2,2015
710,3,7,159,1,0,2,2015
710,3,8,564,1,0,2,2015
710,3,9,1063,1,0,2,2015
710,3,10,688,1,0,2,2015
711,4,1,461,1,0,2,2015
711,4,2,258,1,0,2,2015
711,4,3,559,1,0,2,2015
711,4,4,762,1,0,2,2015
711,4,5,340,1,0,2,2015
711,4,6,356,1,0,2,2015
711,4,7,300,1,0,2,2015
711,4,8,345,1,0,2,2015
711,4,9,943,1,0,2,2015
711,4,10,921,1,0,2,2015
712,5,1,609,1,0,2,2015
712,5,2,478,1,0,2,2015
712,5,3,416,1,0,2,2015
712,5,4,813,1,0,2,2015
712,5,5,571,1,0,2,2015
712,5,6,318,1,0,2,2015
712,5,7,382,1,0,2,2015
712,5,8,215,1,0,2,2015
712,5,9,1172,1,0,2,2015
712,5,10,808,1,0,2,2015
713,6,1,99,1,0,2,2015
713,6,2,70,1,0,2,2015
713,6,3,35,1,0,2,2015
713,6,4,162,1,0,2,2015
713,6,5,107,1,0,2,2015
713,6,6,32,1,0,2,2015
713,6,7,136,1,0,2,2015
713,6,9,244,1,0,2,2015
713,6,10,191,1,0,2,2015
714,7,1,774,1,1,2,2015
714,7,2,457,1,1,2,2015
714,7,3,450,1,1,2,2015
714,7,4,440,1,1,2,2015
714,7,5,464,1,1,2,2015
714,7,6,311,1,1,2,2015
714,7,7,473,1,1,2,2015
714,7,8,175,1,1,2,2015
714,7,9,832,1,1,2,2015
714,7,10,852,1,1,2,2015
715,1,1,476,1,1,2,2015
715,1,2,281,1,1,2,2015
715,1,3,582,1,1,2,2015
715,1,4,1423,1,1,2,2015
715,1,5,685,1,1,2,2015
715,1,6,438,1,1,2,2015
715,1,7,382,1,1,2,2015
715,1,8,645,1,1,2,2015
715,1,9,1133,1,1,2,2015
715,1,10,1245,1,1,2,2015
716,2,1,132,1,1,2,2015
716,2,2,317,1,1,2,2015
716,2,3,243,1,1,2,2015
716,2,4,485,1,1,2,2015
716,2,5,214,1,1,2,2015
716,2,6,126,1,1,2,2015
716,2,7,68,1,1,2,2015
716,2,8,370,1,1,2,2015
716,2,9,505,1,1,2,2015
716,2,10,737,1,1,2,2015
